injury_notes,last_name,birth_date,oddsjam_id,fantasy_data_id,birth_state,gsis_id,first_name,active,injury_start_date,rotoworld_id,number,injury_body_part,search_first_name,metadata,competitions,age,birth_country,weight,status,hashtag,height,rotowire_id,years_exp,search_full_name,sport,practice_participation,search_rank,birth_city,player_id,news_updated,high_school,pandascore_id,swish_id,stats_id,yahoo_id,position,full_name,team,injury_status,college,espn_id,depth_chart_order,practice_description,search_last_name,team_abbr,depth_chart_position,sportradar_id,team_changed_at,fantasy_positions,opta_id
,Magee,1991-10-01,,19149.0,,,Josh,True,,,7.0,,josh,{'channel_id': '1116852948064796672'},[],30.0,,175,Inactive,#joshmagee-NFL-FA-7,71,12416.0,5.0,joshmagee,nfl,,9999999.0,,4301,,Hoover (AL),,,694598.0,30459.0,WR,Josh Magee,,,South Alabama,2979852.0,,,magee,,,9301f759-7b48-40ae-aac3-b98f2b65b0b2,,['WR'],
,Lee,1999-11-16,E58936EC6A7C,,,,Ricky,True,,,66.0,,ricky,"{'channel_id': '1113708884888940544', 'rookie_year': '2023'}",[],25.0,,289,Active,#rickylee-NFL-JAX-66,77,,2.0,rickylee,nfl,,9999999.0,,11342,,Robert E. Lee (FL),,1127566.0,,,OL,Ricky Lee,JAX,,North Carolina A&T,,,,lee,,,9ebb0770-ec66-11ed-bb27-31248312f668,,['OL'],
,Rypien,1996-07-09,D47102DC7219,20929.0,, 00-0034955,Brett,True,,14049.0,11.0,,brett,"{'channel_id': '1113708764671799296', 'rookie_year': '2019'}",[],29.0,,210,Active,#brettrypien-NFL-CIN-11,74,13620.0,6.0,brettrypien,nfl,,519.0,,6037,1756320926523.0,Shadle Park (WA),,866216.0,866216.0,32221.0,QB,Brett Rypien,CIN,,Boise State,3722362.0,,,rypien,,,9ab44516-2a26-4049-b630-66539c7a5dfd,,['QB'],
,Shelby,,,20423.0,,,Kent,False,,,0.0,,kent,"{'override_active': 'false', 'rookie_year': ''}",[],,,208,Active,#kentshelby-NFL-FA-0,75,13060.0,0.0,kentshelby,nfl,,970.0,,5357,,,,,,,WR,Kent Shelby,,,McNeese State,3050301.0,,,shelby,,,6e92ecd5-7452-4735-a7d8-edb15a424540,,['WR'],
,Simmons,1992-04-01,,18680.0,,00-0033035,Jalen,True,,,34.0,,jalen,{'channel_id': '1116852912174137344'},[],29.0,,205,Active,#jalensimmons-NFL-FA-34,68,11340.0,6.0,jalensimmons,nfl,,9999999.0,,3859,1539882645710.0,West Charlotte (NC),,,608743.0,29993.0,RB,Jalen Simmons,,,South Carolina State,2580343.0,,,simmons,,,c79a901b-cced-42ee-be24-dc0059c24a74,,['RB'],
,Ayomanor,2003-06-03,29F5CB23C3B9DBA7,,,,Elic,True,,,5.0,,elic,"{'channel_id': '1221926709956194304', 'rookie_year': '2025', 'source_id': '518e2210-8949-11ec-b2b8-adecafc94fa4'}",[],22.0,,206,Active,#elicayomanor-NFL-TEN-5,74,18552.0,0.0,elicayomanor,nfl,,210.0,,12499,1755920735043.0,Deerfield Academy (CAN),,,,,WR,Elic Ayomanor,TEN,,Stanford,,3.0,,ayomanor,,LWR,6c773a16-1a93-4845-a519-d56c85e0090f,,['WR'],
,Lewis,1995-09-07,,20855.0,, 00-0035458,Drew,True,,,46.0,,drew,{'channel_id': '1116853196552142848'},[],26.0,,229,Active,#drewlewis-NFL-FA-46,74,13732.0,3.0,drewlewis,nfl,,9999999.0,,6061,,Eastlake,,,,32512.0,ILB,Drew Lewis,,,Colorado,3127302.0,,,lewis,,,0baf5ce4-ce92-425e-b5aa-ea0c388a9b6e,,['LB'],
,Galambos,1995-03-21,,19634.0,,00-0033849,Matt,True,,,0.0,,matt,{'channel_id': '1116853012489306112'},[],26.0,,245,Active,#mattgalambos-NFL-FA-0,74,12250.0,5.0,mattgalambos,nfl,,9999999.0,,4724,1516063804264.0,The Haverford School (PA),,,,30857.0,ILB,Matt Galambos,,,Pittsburgh,3045149.0,,,galambos,,,37e44075-a98b-4908-ae69-4963c5cc3c69,,['LB'],
,Pierre,1998-12-14,,,,,Marvin,True,,,54.0,,marvin,{'channel_id': '1116852663204446208'},[],24.0,,222,Active,#marvinpierre-NFL-FA-54,74,17481.0,1.0,marvinpierre,nfl,,9999999.0,,11200,,Mater Dei (NJ),,1271555.0,,,LB,Marvin Pierre,,,Kent State,,,,pierre,,,5b2661e0-e8ff-11ed-b540-876fc4491521,,['LB'],
,Green,1999-10-20,74B6585BE70B,,,,Gemon,True,,,41.0,,gemon,"{'channel_id': '1113708800013004800', 'rookie_year': '2023'}",[],24.0,,183,Active,#gemongreen-NFL-FA-41,73,16881.0,1.0,gemongreen,nfl,,9999999.0,,11296,1712796326925.0,DeSoto (TX),,1130227.0,,,DB,Gemon Green,,,Michigan,,,,green,,,9a7189e0-eb95-11ed-ade6-9feb63f76cb5,,['DB'],
,Slaton,1997-10-03,2F4E1486DAAB,,,,T.J.,True,,,98.0,,tj,"{'channel_id': '1113708799618740224', 'rookie_year': '2021'}",[],27.0,,340,Active,#tjslaton-NFL-CIN-98,77,15604.0,4.0,tjslaton,nfl,,9999999.0,,7818,1741673160864.0,American Heritage (FL),,975038.0,,,DT,T.J. Slaton,CIN,,Florida,,1.0,,slaton,,LDT,855efef2-4393-4959-9712-3fd144a03110,,['DL'],
,Jones,1998-12-19,,,,,Mike,True,,,45.0,,mike,{'channel_id': '1116852661157625856'},[],24.0,,230,Active,#mikejones-NFL-FA-45,73,17466.0,1.0,mikejones,nfl,,9999999.0,,11187,,IMG Academy (FL),,1110708.0,,,LB,Mike Jones,,,LSU,,,,jones,,,5d2ff1b0-e8f8-11ed-81e8-13bf30dc478b,,['LB'],
,Hill,2000-09-29,89890550F3E6,,,,Dax,True,,,23.0,,dax,"{'channel_id': '1113708804706430976', 'rookie_year': '2022'}",[],24.0,,195,Active,#daxhill-NFL-CIN-23,72,15941.0,3.0,daxhill,nfl,,604.0,,8286,1755357612629.0,Booker T. Washington (OK),,1181645.0,,,DB,Dax Hill,CIN,,Michigan,,1.0,,hill,,NB,46b69ef9-920c-4645-abf7-139738e3fd9c,,['DB'],
,LaCouture,1994-09-04,,20243.0,,00-0034195,Christian,True,,,91.0,,christian,{'channel_id': '1116853105552523264'},[],27.0,,292,Active,#christianlacouture-NFL-FA-91,77,12862.0,4.0,christianlacouture,nfl,,9999999.0,,5457,,Lincoln Southwest,,,,31428.0,NT,Christian LaCouture,,,Louisiana State,3042743.0,,,lacouture,,,6c9c6852-1f41-4e03-83c2-9c4d78e35342,,['DL'],
,Copeland,1999-07-20,9D3334063D3B,,,,Jacob,True,,,89.0,,jacob,"{'channel_id': '1113708817578749952', 'rookie_year': '2023'}",[],25.0,,202,Active,#jacobcopeland-NFL-FA-89,72,16655.0,1.0,jacobcopeland,nfl,,652.0,,9503,1724697044053.0,Escambia (FL),,1122985.0,,,WR,Jacob Copeland,,,Maryland,,,,copeland,,,40ea7f10-f326-11ed-b6ef-35c2a90a231a,,['WR'],
,Toran,1995-11-15,,20523.0,,00-0034097,Najee,True,,,0.0,,najee,"{'channel_id': '1116853102322909184', 'injury_override_regular_2020_5': 'COV'}",[],26.0,,305,Active,#najeetoran-NFL-FA-0,74,13417.0,4.0,najeetoran,nfl,,9999999.0,,5438,1623119704811.0,North Shore (TX),,,,31387.0,G,Najee Toran,,,UCLA,3117420.0,,,toran,,,b254f034-ab48-4a08-98d7-0dc6724e8a20,,['OL'],
,Lambert,1994-06-23,,18380.0,,00-0032750,DaVonte,False,,,96.0,,davonte,,[],27.0,,282,Inactive,#davontelambert-NFL-FA-96,74,11413.0,6.0,davontelambert,nfl,,1071.0,,3597,1598663151077.0,Burke County (GA),,,,29581.0,DT,DaVonte Lambert,,,Auburn,3121601.0,,,lambert,,,4efb66e4-7038-4b3f-bbb7-521aa3200760,,['DL'],
,Wyatt,1998-03-31,BA7B1936208B,,,,Devonte,True,,,95.0,,devonte,"{'channel_id': '1113708798276562944', 'rookie_year': '2022'}",[],27.0,,304,Active,#devontewyatt-NFL-GB-95,75,16068.0,3.0,devontewyatt,nfl,,9999999.0,,8270,1752542426954.0,Towers (GA),,1110699.0,,,DL,Devonte Wyatt,GB,,Georgia,,1.0,,wyatt,,RDT,5250f409-d4d7-48ac-adf4-35c3561ffad1,,['DL'],
,Hooker,1996-04-02,C7E188C896F6,18920.0,,00-0033877,Malik,True,,12156.0,28.0,,malik,"{'channel_id': '1113708852156592129', 'rookie_year': '2017'}",[],29.0,,212,Active,#malikhooker-NFL-DAL-28,74,11695.0,8.0,malikhooker,nfl,,9999999.0,,4074,1755829225621.0,New Castle (PA),,836106.0,,30128.0,DB,Malik Hooker,DAL,,Ohio State,3121415.0,1.0,,hooker,,SS,3cb26a5c-9c90-46ad-b539-e29ad6934e30,,['DB'],
,Olson,,,19692.0,,,David,True,,12998.0,1.0,,david,{'channel_id': '1116853019883864064'},[],,,225,Inactive,#davidolson-NFL-FA-1,"6'3""",12318.0,2.0,davidolson,nfl,,9999999.0,,4775,,,,,553092.0,30912.0,QB,David Olson,,,null,2517777.0,,,olson,,,,,['QB'],
,Howard,1994-11-19,,18901.0,,00-0033879,O.J.,True,,12161.0,88.0,,oj,{'channel_id': '1116852921753927680'},[],28.0,,250,Active,#ojhoward-NFL-FA-88,78,11806.0,6.0,ojhoward,nfl,,482.0,,4055,1700520953976.0,Autauga Academy (AL),,732147.0,732147.0,30132.0,TE,O.J. Howard,,,Alabama,3043080.0,,,howard,,,93ed8c6f-b676-46d3-bf82-6155e89b4a68,,['TE'],
,Montano,1995-09-26,,22216.0,,,Christian,True,,,0.0,,christian,{'channel_id': '1116853350466322432'},[],26.0,,300,Active,#christianmontano-NFL-FA-0,76,15033.0,2.0,christianmontano,nfl,,9999999.0,,7213,1618962307486.0,Hamden Hall Country Day (CT),,831949.0,,32941.0,G,Christian Montano,,,Tulane,,,,montano,,,244c48ef-9011-4e36-944f-92db1eb540e8,,['OL'],
,Stephenson,1988-09-30,,14083.0,,,Donald,False,,7546.0,71.0,,donald,,[],31.0,,312,Inactive,#donaldstephenson-NFL-FA-71,"6'6""",8332.0,8.0,donaldstephenson,nfl,,9999999.0,,1132,1530975602226.0,Blue Springs (MO),,,,25784.0,T,Donald Stephenson,,,Oklahoma,14956.0,,,stephenson,,,7868cc7a-fb8a-4c57-b73a-a8449ffe1737,,['OL'],
,Halapio,1991-06-23,,16044.0,,00-0031185,Jon,True,,,61.0,,jon,{'channel_id': '1116852763834187776'},[],30.0,,315,Active,#jonhalapio-NFL-FA-61,74,9442.0,8.0,jonhalapio,nfl,,9999999.0,,1840,1599605755718.0,St. Petersburg Catholic (FL),,508886.0,,27707.0,G,Jon Halapio,,,Florida,16842.0,,,halapio,,,726c066b-4ce6-4af3-85b2-7ec34807166a,,['OL'],
,Wilson,1996-07-15,,20993.0,, 00-0035320,Caleb,True,,14054.0,0.0,,caleb,{'channel_id': '1116853207209869312'},[],25.0,,240,Active,#calebwilson-NFL-FA-0,76,13444.0,3.0,calebwilson,nfl,,9999999.0,,6142,1640137230265.0,Junipero Serra (CA),,924062.0,924062.0,32086.0,TE,Caleb Wilson,,,UCLA,3932936.0,,,wilson,,,a195e517-f732-4e55-a84c-2ce132a73c65,,['TE'],
,Quigley,1990-01-26,,14192.0,,00-0029493,Ryan,False,,,4.0,,ryan,,[],30.0,,188,Inactive,#ryanquigley-NFL-FA-4,"6'3""",8389.0,8.0,ryanquigley,nfl,,9999999.0,,1151,1535910092280.0,North Myrtle Beach (SC),,,451152.0,26468.0,P,Ryan Quigley,,,Boston College,15616.0,,,quigley,,,b4e5d1c1-5915-4326-b737-d6c796da0d75,,['P'],
,Cisco,2000-03-23,E55248A2FBD3,,,,Andre,True,,,8.0,,andre,"{'channel_id': '1113708888802226176', 'rookie_year': '2021'}",[],25.0,,210,Active,#andrecisco-NFL-NYJ-8,72,15199.0,4.0,andrecisco,nfl,,1038.0,,7698,1741680062108.0,IMG Academy (FL),,1107485.0,,,DB,Andre Cisco,NYJ,,Syracuse,,1.0,,cisco,,FS,250da6c8-2222-4438-9800-60d7bbb449d7,,['DB'],
,Ferguson,1995-12-14,,20755.0,, 00-0035651,Jaylon,True,,,45.0,,jaylon,{'channel_id': '1116853172384563200'},[],26.0,,270,Active,#jaylonferguson-NFL-FA-45,77,13468.0,3.0,jaylonferguson,nfl,,9999999.0,,5879,1655928947105.0,West Feliciana (LA),,824109.0,,31917.0,LB,Jaylon Ferguson,,,Louisiana Tech,3122766.0,,,ferguson,,,4706e72c-c7ef-4fa0-b16b-e864a1085dd7,,"['DL', 'LB']",
,Hoomanawanui,1988-07-04,,11535.0,,00-0027732,Michael,False,,,84.0,,michael,,[],32.0,,265,Inactive,#michaelhoomanawanui-NFL-FA-84,"6'4""",6535.0,10.0,michaelhoomanawanui,nfl,,9999999.0,,622,1535849704483.0,Central Catholic (IL),,,333398.0,24108.0,TE,Michael Hoomanawanui,,,Illinois,13387.0,,,hoomanawanui,,,add7a245-2444-491f-bdfb-b1b0d76f6a28,,['TE'],
,Salako,1993-11-04,,19605.0,,00-0033816,Victor,True,,,62.0,,victor,{'channel_id': '1116853008840261632'},[],28.0,,316,Active,#victorsalako-NFL-FA-62,77,12245.0,5.0,victorsalako,nfl,,9999999.0,,4701,1572536737114.0,Grissom (AL),,,,30853.0,T,Victor Salako,,,Oklahoma State,2977954.0,,,salako,,,62c07124-0252-4553-99cc-9d0f1d647742,,['OL'],
,Redman,,91CAABC1CC8DC62B,,,,Mark,True,,,83.0,,mark,"{'channel_id': '1223089402587119616', 'rookie_year': '2025'}",[],,,255,Active,#markredman-NFL-LAR-83,77,18920.0,0.0,markredman,nfl,,555.0,,13013,1756244710044.0,Corono Del Mar (CA),,,,,TE,Mark Redman,LAR,,Louisville,,,,redman,,,f9801b70-254c-11f0-85e6-ad6d4b9a9b15,,['TE'],
,Peters,1988-06-08,,11437.0,,00-0027686,Corey,True,,5886.0,98.0,,corey,{'channel_id': '1116853199823699968'},[],34.0,,335,Active,#coreypeters-NFL-FA-98,75,6682.0,13.0,coreypeters,nfl,,9999999.0,,608,1680806160492.0,Central (KY),,333992.0,,24058.0,DT,Corey Peters,,,Kentucky,13292.0,,,peters,,,a50e3085-370b-4fd2-b79a-28d3b9c5c1c7,,['DL'],
,Harris,1989-04-27,47AA1F91F356,14567.0,,00-0028845,Josh,True,,,47.0,Undisclosed,josh,"{'channel_id': '1113708691799961600', 'rookie_year': '2012'}",[],36.0,,224,Inactive,#joshharris-NFL-LAC-47,73,8553.0,13.0,joshharris,nfl,,9999999.0,,1238,1610515502905.0,Carrollton (GA),,450765.0,500656.0,26168.0,LS,Josh Harris,LAC,IR,Auburn,15151.0,,,harris,,LS,8bbd5520-52e9-4187-889f-bd4552622869,,['LS'],
,Moore,1995-05-23,,19935.0,,00-0034268,J'Mon,False,,13181.0,0.0,,jmon,,[],26.0,,205,Inactive,#jmonmoore-NFL-FA-0,75,12811.0,4.0,jmonmoore,nfl,,1354.0,,5006,1629905132636.0,Elkins (TX),,,744582.0,31103.0,WR,J'Mon Moore,,Questionable,Missouri,3051857.0,,,moore,,,c95f9fd7-9c7e-43d3-a6aa-2ba78ce09fbb,,['WR'],
,Sebetic,1991-06-27,,17345.0,,,Kyle,False,,,41.0,,kyle,,[],26.0,,165,Inactive,#kylesebetic-NFL-FA-41,"6'0""",,1.0,kylesebetic,nfl,,9999999.0,,2877,,,,,,,CB,Kyle Sebetic,,,Dayton,17471.0,,,sebetic,,,0c16ea9d-33a9-4e61-babb-b4c6e6e4e950,,['DB'],
,Stout,1996-02-22,,21212.0,, 00-0035511,Myquon,True,,,62.0,,myquon,{'channel_id': '1116853229682950144'},[],25.0,,280,Active,#myquonstout-NFL-FA-62,73,14229.0,3.0,myquonstout,nfl,,9999999.0,,6312,,Jesse C. Carson,,,,32534.0,DE,Myquon Stout,,,Appalachian State,3123681.0,,,stout,,,60542ef3-f053-4347-8906-ce698f5c434b,,['DL'],
,Reynolds,1995-09-14,,21353.0,, 00-0035036,Ross,True,,,0.0,Undisclosed,ross,{'channel_id': '1116853279444172800'},[],26.0,,295,Active,#rossreynolds-NFL-FA-0,76,13961.0,3.0,rossreynolds,nfl,,9999999.0,,6609,1630385417183.0,Waukee (IA),,861689.0,,32326.0,OG,Ross Reynolds,,Questionable,Iowa,3144994.0,,,reynolds,,,06748afa-6b89-461d-8de6-9f1628169845,,['OL'],
,Godchaux,1994-11-11,B91770B46CB9,19053.0,,00-0033860,Davon,True,,,92.0,,davon,"{'channel_id': '1113708792278708224', 'rookie_year': '2017'}",[],30.0,,330,Active,#davongodchaux-NFL-NO-92,75,11916.0,8.0,davongodchaux,nfl,,9999999.0,,4207,1755836426217.0,Plaquemine (LA),,822029.0,,30291.0,DT,Davon Godchaux,NO,,LSU,3115383.0,1.0,,godchaux,,LDT,6e6dcc9c-06f5-40fd-9134-d0afd0e349d8,,['DL'],
,Patterson,1998-05-31,,,,,Manny,True,,,0.0,,manny,{'channel_id': '1116853400735055872'},[],23.0,,180,Active,#mannypatterson-NFL-FA-0,70,15094.0,1.0,mannypatterson,nfl,,,,7513,,Mount St. Joseph (MD),,,,,DB,Manny Patterson,,,Maine,,,,patterson,,,b5c5f57c-a11f-4f8a-82cd-c095b31319ef,,['DB'],
,Crawford,1996-09-06,,21305.0,, 00-0035198,Tre',True,,,91.0,,tre,{'channel_id': '1116853235970211840'},[],25.0,,235,Active,#trecrawford-NFL-FA-91,75,13899.0,3.0,trecrawford,nfl,,9999999.0,,6347,1596079512588.0,Jersey Village (TX),,,1070095.0,32113.0,ILB,Tre' Crawford,,,Alabama-Birmingham,4262186.0,,,crawford,,,04a63d1d-683e-46ed-a929-458923150f5e,,['LB'],
,Logan,1993-07-24,,19588.0,,,Abner,True,,,46.0,,abner,{'channel_id': '1116853006256570368'},[],28.0,,235,Active,#abnerlogan-NFL-FA-46,73,,5.0,abnerlogan,nfl,,9999999.0,,4687,,Dexter School,,,,30841.0,LB,Abner Logan,,,"Albany, N.Y.",2976223.0,,,logan,,,a5d5cb4c-bda9-443a-a9cb-6d14eeb49094,,['LB'],
,Jerome,1995-01-20,,19327.0,,00-0033316,Lorenzo,False,,,40.0,,lorenzo,,[],26.0,,204,Inactive,#lorenzojerome-NFL-FA-40,70,11995.0,5.0,lorenzojerome,nfl,,9999999.0,,4461,1532988316299.0,J.P. Taravella (FL),,,756881.0,30560.0,FS,Lorenzo Jerome,,,"St. Francis, Pa.",3050534.0,,,jerome,,,be6c0952-4400-48bb-8a67-95c00f8aaab7,,['DB'],
,Adderley,1997-05-31,,20733.0,, 00-0035677,Nasir,True,,,24.0,,nasir,{'channel_id': '1116853172590084096'},[],25.0,,206,Active,#nasiradderley-NFL-FA-24,72,13668.0,4.0,nasiradderley,nfl,,9999999.0,,5881,1678986336340.0,Great Valley (PA),,878693.0,,31892.0,DB,Nasir Adderley,,,Delaware,3912028.0,,,adderley,,,279be739-bfd5-47aa-8302-fc58bcba37d5,,['DB'],
,Wells,1993-07-14,,18198.0,,,Ian,True,,,0.0,,ian,{'rookie_year': '2016'},[],31.0,,202,Active,#ianwells-NFL-FA-0,71,11345.0,9.0,ianwells,nfl,,9999999.0,,3434,,Stebbins (OH),,,,29782.0,CB,Ian Wells,,,Ohio,,,,wells,,,4761cc39-de1c-4799-8957-14a5c9511289,,['DB'],
,Lathan,1993-08-02,,18438.0,,,Terrell,True,,,0.0,,terrell,{'rookie_year': '2016'},[],31.0,,280,Active,#terrelllathan-NFL-FA-0,77,11399.0,9.0,terrelllathan,nfl,,9999999.0,,3647,,West Monroe,,,,,DT,Terrell Lathan,,,TCU,,,,lathan,,,b30aba7b-c965-471b-8dcd-8537a4ee5584,,['DL'],
,Miller,1987-08-06,,13446.0,,,Bruce,True,,6713.0,49.0,,bruce,{'channel_id': '1116853559355244544'},[],34.0,,248,Inactive,#brucemiller-NFL-FA-49,74,7505.0,11.0,brucemiller,nfl,,9999999.0,,982,1609204831498.0,Woodstock (GA),,,324654.0,24998.0,FB,Bruce Miller,,,Central Florida,14083.0,,,miller,,,9be8224a-4a19-4f6a-a2be-ecbd3a24868c,,['RB'],
,Texada,1998-06-30,,,,,Raleigh,True,,,0.0,,raleigh,"{'channel_id': '1116853505441660928', 'years_exp_shift': '1'}",[],24.0,,191,Active,#raleightexada-NFL-FA-0,70,16381.0,1.0,raleightexada,nfl,,9999999.0,,8608,,Centennial (TX),,934347.0,,,CB,Raleigh Texada,,,Baylor,,,,texada,,,9a4d3150-ca74-11ec-a83a-8732d3d5a7e3,,['DB'],
,Whiteheart,2000-03-22,8F22195BCA40,,,,Blake,True,,,86.0,Knee,blake,"{'channel_id': '1113708847878402048', 'rookie_year': '2023'}",[],25.0,,250,Active,#blakewhiteheart-NFL-CLE-86,76,17130.0,2.0,blakewhiteheart,nfl,,286.0,,11201,1756108553794.0,Mount Tabor (NC),,1109731.0,,,TE,Blake Whiteheart,CLE,Questionable,Wake Forest,,3.0,,whiteheart,,TE,9a8395a0-e900-11ed-9cad-a989770811a8,,['TE'],
,Ajou,2002-01-10,,,,,Ajou,True,,,9.0,,ajou,"{'channel_id': '1188581923153268736', 'rookie_year': '2024'}",[],23.0,,218,Active,#ajouajou-NFL-FA-9,75,17070.0,1.0,ajouajou,nfl,,693.0,,12528,1756263021976.0,Clearwater (FL),,,,,WR,Ajou Ajou,,,Garden City,,,,ajou,,,66d70730-da7d-11ef-a4e7-437b5f4b388f,,['WR'],
,Melvin,1989-10-02,,15359.0,,00-0029901,Rashaan,True,,8841.0,29.0,,rashaan,{'channel_id': '1116852751309996032'},[],32.0,,195,Active,#rashaanmelvin-NFL-FA-29,74,9135.0,9.0,rashaanmelvin,nfl,,9999999.0,,1633,1658938561162.0,Waukegan (IL),,468900.0,468900.0,27041.0,CB,Rashaan Melvin,,,Northern Illinois,16270.0,,,melvin,,,20b43016-a174-423d-9551-7f62ababad3c,,['DB'],
,Scates,2000-02-19,03DDB48ADD1D,,,,Joseph,True,,,,,joseph,"{'channel_id': '1113708889402011648', 'rookie_year': '2024'}",[],24.0,,205,Active,#josephscates-NFL-FA,74,18174.0,1.0,josephscates,nfl,,368.0,,12222,1724613334114.0,Dunbar (OH),,1379270.0,,,WR,Joseph Scates,,,Memphis,,,,scates,,,37ffa980-07e2-11ef-9791-2b8964f58ceb,,['WR'],
,Waynes,1992-07-25,,16772.0,,00-0031546,Trae,True,,10426.0,26.0,,trae,{'channel_id': '1116852792590336000'},[],29.0,,190,Active,#traewaynes-NFL-CIN-26,72,10028.0,7.0,traewaynes,nfl,,9999999.0,,2316,1655841904496.0,Bradford (WI),,606124.0,,28399.0,CB,Trae Waynes,CIN,,Michigan State,2576283.0,,,waynes,,,338adc8a-173d-4b1b-a5de-92818bf96823,,['DB'],
,Dooley,1994-12-01,,20163.0,,00-0034210,Garret,True,,,58.0,,garret,{'channel_id': '1116853071792570368'},[],27.0,,240,Active,#garretdooley-NFL-FA-58,74,12796.0,4.0,garretdooley,nfl,,9999999.0,,5213,1546293347582.0,Rochester,,,,31230.0,OLB,Garret Dooley,,,Wisconsin,3045261.0,,,dooley,,,80990455-df2a-4d7a-92a2-7828f4f9c777,,['LB'],
,Wright,,,21248.0,,,Dexter,True,,,0.0,,dexter,{'channel_id': '1116853234686754816'},[],,,229,Active,#dexterwright-NFL-FA-0,74,,3.0,dexterwright,nfl,,9999999.0,,6341,,Hunt,,,,,S,Dexter Wright,,,North Carolina State,3116725.0,,,wright,,,86f8b64e-7865-47ea-a531-a00f7f50657a,,['DB'],
,Webb,1986-11-14,,11422.0,,00-0027796,Joe,True,,5857.0,0.0,,joe,{'channel_id': '1116853196313067520'},[],35.0,,230,Active,#joewebb-NFL-FA-0,76,6674.0,12.0,joewebb,nfl,,612.0,,606,1621371024679.0,Wenonah (AL),,,296439.0,24175.0,QB,Joe Webb,,,UAB,13484.0,,,webb,,,250199f2-1387-4b55-b96f-17fedea6db7f,,['QB'],
,Kindley,1997-07-03,,22037.0,,,Solomon,True,,,72.0,,solomon,{'channel_id': '1116853318673498112'},[],25.0,,339,Inactive,#solomonkindley-NFL-FA-72,76,14476.0,3.0,solomonkindley,nfl,,9999999.0,,6971,1683323720620.0,Raines (FL),,922029.0,,32781.0,G,Solomon Kindley,,,Georgia,4035008.0,,,kindley,,,1fcb4a37-ca9d-44ef-8f2e-7d4be04c32ea,,['OL'],
,Kukwa,1992-10-30,,19309.0,,,Anthony,True,,,45.0,,anthony,{'channel_id': '1116852969048899584'},[],29.0,,220,Inactive,#anthonykukwa-NFL-FA-45,75,12562.0,5.0,anthonykukwa,nfl,,9999999.0,,4448,,Perry (OH),,,591571.0,30632.0,LS,Anthony Kukwa,,,Lake Erie,2577854.0,,,kukwa,,,0d4fd512-e1fa-466e-a984-d2a4389c512b,,['LS'],
,Orr,1997-06-17,,22227.0,,,Chris,True,,,45.0,,chris,{'channel_id': '1116853352093712384'},[],24.0,,224,Inactive,#chrisorr-NFL-FA-45,72,14561.0,2.0,chrisorr,nfl,,1953.0,,7225,1607797505893.0,DeSoto (TX),,,,33147.0,LB,Chris Orr,,,Wisconsin,3917673.0,,,orr,,,ff73bcec-6f22-4a26-a179-56f7556dc5a2,,['LB'],
,Sanborn,1985-07-31,,9700.0,,00-0026844,Garrison,True,,,58.0,,garrison,{'channel_id': '1116853010446680064'},[],37.0,,240,Active,#garrisonsanborn-NFL-FA-58,73,6932.0,14.0,garrisonsanborn,nfl,,9999999.0,,471,1571889028135.0,Jesuit (FL),,284099.0,284099.0,9537.0,LS,Garrison Sanborn,,,Florida State,13078.0,,,sanborn,,,94285cbc-7338-4732-b59c-3b1082cd5d83,,['LS'],
,Blazek,2001-02-27,3E5114E3F8F1,,,,Justin,True,,,,,justin,"{'channel_id': '1113708806514176001', 'rookie_year': '2024'}",[],23.0,,252,Active,#justinblazek-NFL-FA,75,18280.0,1.0,justinblazek,nfl,,9999999.0,,12209,1724695244690.0,Neuqua Valley (IL),,1510974.0,,,DL,Justin Blazek,,,Wisconsin-Platteville,,,,blazek,,,80d5d940-07dd-11ef-94b8-4d3108411d1d,,['DL'],
,Gilmore,1990-09-19,B59C324ED68D,13761.0,,00-0029542,Stephon,True,,7442.0,2.0,,stephon,"{'channel_id': '1116852641679278080', 'rookie_year': '2012'}",[],34.0,,190,Active,#stephongilmore-NFL-FA-2,72,8165.0,13.0,stephongilmore,nfl,,9999999.0,,1043,1751655332955.0,South Pointe (SC),,494377.0,,25720.0,CB,Stephon Gilmore,,,South Carolina,14942.0,,,gilmore,,,c7c6dc46-a58a-4cfc-b626-2360434671cb,,['DB'],
,Laurinaitis,1986-12-03,,9274.0,,,James,False,,5220.0,53.0,,james,,[],33.0,,248,Injured Reserve,#jameslaurinaitis-NFL-FA-53,"6'2""",6082.0,11.0,jameslaurinaitis,nfl,,9999999.0,,453,,Wayzata (MN),,,,9299.0,LB,James Laurinaitis,,,Ohio State,12454.0,,,laurinaitis,,,2a2fb6c6-06a8-456a-a4d1-74c22f554411,,['LB'],
,Wharton,1995-11-01,,21524.0,, 00-0035214,Isaiah,True,,,35.0,,isaiah,{'channel_id': '1116853268593508352'},[],26.0,,205,Inactive,#isaiahwharton-NFL-FA-35,73,13695.0,3.0,isaiahwharton,nfl,,9999999.0,,6547,1574206850719.0,Gateway,,,,32394.0,SS,Isaiah Wharton,,,Rutgers,3127378.0,,,wharton,,,472c659e-621d-4933-b539-1ad9fedc21ac,,['DB'],
,Harrell,1985-05-22,,12635.0,,,Graham,False,,5209.0,8.0,,graham,,[],34.0,,215,Inactive,#grahamharrell-NFL-FA-8,"6'2""",,10.0,grahamharrell,nfl,,9999999.0,,6769,,,,,,,QB,Graham Harrell,,,Texas Tech,,,,harrell,,,,,['QB'],
